t_vec,mach,alt,q_conv,q_net,T_recovery,T_wall:x=0.0000,T_wall:x=0.0010,T_wall:x=0.0020,T_wall:x=0.0030,T_wall:x=0.0040,T_wall:x=0.0050,T_wall:x=0.0060,T_wall:x=0.0070,T_wall:x=0.0080,T_wall:x=0.0090,T_wall:x=0.0100
44.405,0.1649263333333333,55697.79498498498,32.24140093478638,32.23164005784513,305.9247408493775,290.0022055972676,290.00201083676967,290.0018144620424,290.0016166204286,290.00141746373157,290.0012171477003,290.00101583152673,290.00081367736135,290.0006108498266,290.00040751552694,290.00020384255566
44.410000000000004,0.16475971499999986,55698.59055,32.233489814393785,32.22373162076527,305.9221651424019,290.0022049909451,290.00201027960964,290.00181395573856,290.0016161665205,290.0014170635811,290.0012168024958,290.0010155422893,290.00081344494424,290.00061067491396,290.0004073986326,290.0002037840227
44.415,0.1645932150000001,55699.38555,32.225585387577404,32.21582987450196,305.9195912652136,290.0022043852461,290.00200972303423,290.0018134499661,290.00161571308246,290.00141666384076,290.0012164576437,290.0010152533464,290.00081321276326,290.00061050017865,290.00040728185667,290.00020372554894
44.42,0.16442672950000006,55700.18055,32.21768203443235,32.20792919914879,305.91701738853,290.00220378017104,290.00200916703847,290.00181294472225,290.00161526011493,290.00141626451136,290.001216113144,290.0010149646978,290.0008129808183,290.00061032562064,290.0004071651991,290.00020366713443
44.425000000000004,0.16426027949999994,55700.97555,32.20977975487342,32.200029594678206,305.91444351235094,290.0022031757069,290.00200861162,290.0018124400045,290.00161480761744,290.00141586559323,290.0012157689968,290.00101467634346,290.0008127491092,290.00061015123987,290.0004070486597,290.0002036087791
44.43,0.16409381500000006,55701.7691,32.2018929610983,32.19214547332931,305.9118743311664,290.00220257184424,290.0020080567728,290.0018119358113,290.0016143555891,290.00141546708636,290.00121542520236,290.00101438828335,290.00081251763584,290.00060997703616,290.0004069322386,290.00020355048287
44.435,0.16392731499999993,55702.559100000006,32.19404251723026,32.184297699130376,305.9093166438883,290.0022019686046,290.00200750249115,290.00181143213956,290.001613904029,290.0014150689906,290.0012150817606,290.0010141005174,290.00081228639823,290.0006098030095,290.00040681593566,290.00020349224576
44.44,0.16376082950000007,55703.3491,32.18619313300087,32.17645098156791,305.90675895710865,290.0022013660433,290.00200694877964,290.0018109289862,290.00161345293577,290.00141467130544,290.00121473867154,290.00101381304574,290.00081205539624,290.00060962915984,290.0004066997508,290.00020343406777
44.445,0.16359437949999991,55704.1391,32.17834480837217,32.16860532075968,305.90420127082723,290.00220076412523,290.0020063956578,290.0018104263512,290.0016130023078,290.0014142740303,290.001214395935,290.00101352586825,290.00081182462986,290.00060945548705,290.000406583684,290.00020337594884
44.45,0.16342791499999984,55704.92765,32.17051194777191,32.16077512120561,305.9016482795303,290.002200162834,290.0020058431195,290.0018099242409,290.0016125521443,290.00141387716445,290.00121405355065,290.00101323898485,290.00081159409905,290.00060928199116,290.0004064677352,290.000203317889
44.455,0.16326141500000008,55705.712649999994,32.162715404116774,32.152981235747234,305.8991067821246,290.00219956218666,290.0020052911593,290.00180942265484,290.0016121024471,290.00141348070724,290.0012137115182,290.0010129523954,290.00081136380373,290.00060910867205,290.0004063519044,290.0002032598881
44.46,0.1630948811811812,55706.49932932932,32.154903228029184,32.14517171477495,305.89655984825566,290.0021989622356,290.0020047397814,290.0018089215916,290.00161165321623,290.0014130846589,290.00121336983716,290.0010126660997,290.0008111337438,290.00060893552967,290.0004062361915,290.00020320194625
44.465,0.1629282645645644,55707.29012012012,32.1470512748981,32.137322413994966,305.893999603717,290.0021983629091,290.0020041890046,290.0018084210522,290.00161120445136,290.0014126890195,290.00121302850755,290.00101238009756,290.0008109039192,290.000608762564,290.0004061205965,290.00020314406333
44.47,0.16276169659999998,55708.07922,32.13921717185863,32.12949096094239,305.8914448341271,290.00219776411683,290.0020036388103,290.00180792104334,290.0016107561528,290.0014122937889,290.0012126875292,290.00101209438884,290.00081067432984,290.00060858977497,290.0004060051194,290.00020308623937
44.475,0.16259524659999997,55708.864219999996,32.13142482680911,32.12170126327809,305.88890333869676,290.00219716591243,290.00200308916396,290.0018074215608,290.0016103083228,290.00141189896704,290.001212346902,290.0010118089734,290.0008104449755,290.0006084171625,290.00040588976003,290.0002030284744
44.480000000000004,0.16242879659999993,55709.64776,32.12364801931605,32.11392710024809,305.88636657061477,290.00219656836833,290.0020025400718,290.0018069225921,290.00160986096074,290.0014115045547,290.00121200662585,290.0010115238511,290.0008102158561,290.0006082447265,290.00040577451847,290.00020297076827
44.485,0.16226234660000005,55710.42776,32.11590738702407,32.10618910951657,305.88384126402866,290.0021959714801,290.0020019915566,290.00180642413534,290.0016094140622,290.00141111055194,290.00121166670095,290.00101123902186,290.0008099869716,290.0006080724669,290.0004056593946,290.0002029131211
44.49,0.16209589659999993,55711.209220000004,32.10815329829323,32.098437659233596,305.8813112310737,290.0021953752952,290.00200144362316,290.0018059261962,290.0016089676254,290.00141071695714,290.00121132712735,290.0010109544857,290.00080975832185,290.00060790038356,290.0004055443884,290.00020285553273
44.495,0.16192944660000005,55711.99422,32.100365120928025,32.090652117512334,305.8787697376051,290.00219477974383,290.00200089629124,290.0018054287776,290.00160852165095,290.00141032376933,290.0012109879045,290.0010106702425,290.0008095299068,290.00060772847655,290.0004054294998,290.0002027980032
44.5,0.1617629966,55712.777760000004,32.09259247315132,32.08288210293659,305.87623297148116,290.0021941847445,290.00200034954395,290.00180493188736,290.00160807613986,290.00140993098825,290.0012106490319,290.00101038629225,290.00080930172646,290.00060755674565,290.00040531472877,290.00020274053253
44.505,0.16159654659999997,55713.55776,32.08485598145684,32.075148241807945,305.8737076668444,290.0021935903406,290.00199980335066,290.0018044355225,290.00160763109506,290.0014095386139,290.00121031050924,290.0010101026345,290.00080907378066,290.00060738519096,290.00040520007525,290.0002026831207
44.51,0.16143011120000017,55714.3363,32.07713500177465,32.067429889789295,305.8711870895441,290.0021929965925,290.0019992577158,290.00180393967247,290.00160718651637,290.0014091466473,290.0012099723363,290.0010098192691,290.0008088460693,290.0006072138123,290.0004050855393,290.00020262576754
44.515,0.16126371120000008,55715.111300000004,32.0694501552455,32.05974766802814,305.86867797372025,290.00219240349867,290.0019987126579,290.0018034443355,290.0016067424004,290.0014087550885,290.00120963451326,290.00100953619585,290.00080861859215,290.00060704260966,290.0004049711207,290.0002025684732
44.52,0.1610972479479479,55715.88798798799,32.06174958942509,32.05204972386793,305.86616339340026,290.0021918111071,290.00199816818156,290.0018029495163,290.0016062987456,290.0014083639365,290.00120929704025,290.00100925341474,290.00080839134915,290.00060687158293,290.0004048568195,290.00020251123755
44.525,0.16093063133133148,55716.66876876877,32.054009469316405,32.04431222263962,305.86363556287,290.0021912193436,290.00199762430645,290.00180245521733,290.0016058555528,290.0014079731905,290.0012089599168,290.0010089709257,290.0008081643402,290.00060670073196,290.0004047426357,290.0002024540606
44.53,0.16076406370000007,55717.44785,32.04628723002572,32.036592599852554,305.8611132352313,290.0021906281172,290.0019970810139,290.00180196144646,290.0016054128227,290.0014075828503,290.00120862314265,290.0010086887286,290.00080793756524,290.0006065300567,290.00040462856913,290.00020239694237
44.535000000000004,0.16059761369999995,55718.22285,32.038606470782156,32.02891445450258,305.8586041213328,290.00219003748055,290.0019965382694,290.0018014681999,290.0016049705583,290.001407192916,290.00120828671743,290.00100840682313,290.00080771102415,290.00060635955714,290.0004045146198,290.0002023398828
44.54,0.16043117840000007,55718.99785,32.030926729206456,32.02123732389508,305.8560950079137,290.0021894475049,290.00199599607913,290.00180097546564,290.0016045287591,290.0014068033887,290.00120795064106,290.0010081252092,290.0008074847168,290.00060618923317,290.00040440078766,290.00020228288184
44.545,0.16026477839999995,55719.77285,32.02324800526684,32.01356120815188,305.85358589497423,290.0021888581556,290.0019954544655,290.0018004832419,290.00160408742136,290.00140641426833,290.0012076149138,290.0010078438866,290.000807258643,290.0006060190847,290.0004042870726,290.00020222593946
44.550000000000004,0.16009836369999983,55720.54638,32.01558486309158,32.00590067146798,305.8510815417335,290.0021882694175,290.0019949134228,290.00179999153454,290.0016036465431,290.00140602555376,290.0012072795357,290.0010075628554,290.00080703280275,290.00060584911165,290.0004041734747,290.0002021690557
44.555,0.15993191369999996,55721.316380000004,32.007957703759146,31.998276114840788,305.84858861756976,290.00218768130895,290.0019943729461,290.00179950034277,290.00160320612554,290.00140563724403,290.00120694450635,290.00100728211555,290.0008068071959,290.0006056793139,290.0004040599938,290.00020211223045
44.56,0.15976547839999986,55722.08638,32.00033154853695,31.990652559305815,305.8460956938794,290.00218709388236,290.00199383304005,290.00179900966504,290.0016027661683,290.001405249339,290.0012066098253,290.0010070016668,290.0008065818224,290.00060550969135,290.00040394662983,290.0002020554637
44.565,0.1595990784000001,55722.85638,31.99270639739792,31.983030004996753,305.84360277066236,290.0021865071014,290.0019932937234,290.0017985195023,290.00160232667065,290.00140486183835,290.0012062754923,290.00100672150904,290.0008063566821,290.000605340244,290.00040383338273,290.00020199875553
44.57,0.15943267840000008,55723.62638,31.985082250276417,31.97540845192465,305.8411098479187,290.0021859209487,290.00199275498994,290.00179802986116,290.0016018876327,290.0014044747418,290.00120594150707,290.00100644164195,290.000806131775,290.0006051709718,290.00040372025256,290.0002019421058
44.575,0.15926627839999996,55724.396380000006,31.977459107098618,31.96778790007561,305.8386169256483,290.0021853354108,290.00199221683397,290.0017975407415,290.0016014490567,290.00140408804907,290.00120560786934,290.00100616206544,290.0008059071008,290.00060500187465,290.00040360723915,290.00020188551446
44.58,0.15909982942942952,55725.16513513514,31.96984929168319,31.9601806733158,305.8361280341765,290.0021847504769,290.001991679249,290.00179705214214,290.00160101094303,290.00140370176075,290.0012052745789,290.0010058827792,290.0008056826595,290.0006048329524,290.00040349434255,290.0002018289815
44.585,0.1589332628628629,55725.9309009009,31.962270066988555,31.952604034532435,305.8336488214389,290.0021841661631,290.0019911422289,290.00179656406056,290.00160057329174,290.00140331587716,290.0012049416358,290.0010056037832,290.0008054584509,290.00060466420496,290.0004033815626,290.000201772507
44.59,0.15876674559999998,55726.69644,31.954694078173794,31.945030628689178,305.8311703430161,290.00218358251357,290.00199060577654,290.00179607649386,290.00160013610207,290.00140293039834,290.00120460904014,290.0010053250772,290.00080523447485,290.0006044956323,290.0004032688993,290.0002017160909
44.595,0.15860034560000008,55727.46144,31.94712441611062,31.937463546775458,305.82869361042606,290.0021829995017,290.001990069907,290.0017955894419,290.0015996993728,290.00140254532414,290.0012042767919,290.00100504666125,290.0008050107312,290.00060432723427,290.0004031563526,290.000201659733
44.6,0.15843394559999996,55728.22644,31.939555744444814,31.929897452463187,305.8262168783033,290.0021824171216,290.0019895346157,290.0017951029094,290.0015992631034,290.0014021606541,290.001203944891,290.0010047685352,290.00080478722,290.0006041590108,290.0004030439224,290.00020160343354
44.605000000000004,0.15826754559999984,55728.99144,31.931988063110346,31.922332345758846,305.8237401466477,290.0021818353569,290.0019889999008,290.0017946168961,290.0015988272952,290.0014017763878,290.0012036133372,290.0010044906991,290.000804563941,290.0006039909618,290.0004029316087,290.0002015471923
44.61,0.15810114559999996,55729.75496,31.924436012204687,31.91478286681043,305.8212682070433,290.00218125419616,290.001988465756,290.00179413140177,290.00159839194845,290.00140139252557,290.00120328213035,290.0010042131527,290.00080434089426,290.0006038230872,290.00040281941136,290.0002014910093
44.615,0.15793474559999984,55730.51496,31.916919762914574,31.907269186713613,305.81880766410217,290.00218067365995,290.0019879321754,290.00179364642423,290.0015979570631,290.0014010090674,290.00120295127044,290.001003935896,290.00080411807966,290.00060365538695,290.00040270733035,290.00020143488456
44.62,0.1577683456,55731.27496,31.909404490613888,31.89975648060706,305.8163471216221,290.0021800938014,290.0019873991634,290.0017931619606,290.0015975226386,290.0014006260135,290.0012026207574,290.0010036589288,290.0008038954971,290.000603487861,290.00040259536564,290.00020137881796
44.625,0.15760194560000002,55732.03496,31.90189019527825,31.892244748623867,305.8138865796031,290.002179514585,290.00198686673883,290.00179267801155,290.00159708867363,290.0014002433635,290.0012022905912,290.00100338225116,290.00080367314644,290.0006033205092,290.00040248351723,290.0002013228095
44.63,0.15743554559999998,55732.79496,31.894376876844962,31.88473399077609,305.8114260380452,290.0021789359938,290.0019863348954,290.0017921945832,290.001596655168,290.0013998611169,290.0012019607718,290.0010031058629,290.0008034510277,290.00060315333155,290.00040237178496,290.0002012668592
44.635,0.15726914560000008,55733.554959999994,31.886864535243557,31.87722420705158,305.8089654969485,290.00217835801465,290.0019858036274,290.0017917116752,290.0015962221236,290.0013994792735,290.00120163129895,290.001002829764,290.00080322914073,290.000602986328,290.00040226016887,290.000201210967
