t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0000,T_wall:y=0.0011,T_wall:y=0.0022,T_wall:y=0.0033,T_wall:y=0.0044,T_wall:y=0.0056,T_wall:y=0.0067,T_wall:y=0.0078,T_wall:y=0.0089,T_wall:y=0.0100
0.14,0.05740961686895732,1.53168396102746,288.14004405665224,233.72495320255413,267474.67104902957,0,-32.994159091003155,19.419920739730827,-8.148689430517457,-41.14284852152061,288.14004405665224,288.3001995509356,288.329978142569,288.329978142569,289.9991848111329,289.99987152602444,289.9999849750775,289.99999863765504,289.9999999010809,289.99999999410966,289.99999999970726,289.99999999998766,289.9999999999996,290.0
0.145,0.059800414629877535,1.6449401773418377,288.13930789161407,253.59363156430913,278610.70157979423,0,-33.417925642852154,19.820011486092948,-8.151730319883278,-41.56965596273543,288.13930789161407,288.3130799154846,288.3453902874928,288.3453902874928,289.9991498587992,289.99986206498835,289.99998332822645,289.99999843302254,289.99999988176495,289.9999999926667,289.9999999996195,289.99999999998323,289.99999999999943,290.0
0.15,0.062191212390797765,1.758196393656216,288.1385717266021,274.2724382428387,289746.50566884514,0,-33.806861329609475,20.21217199354283,-8.15477092157926,-41.96163225118873,288.1385717266021,288.326515715139,288.36146114003674,288.36146114003674,289.99911484700914,289.99985231221365,289.99998157621405,289.99999820764646,289.99999985968554,289.99999999095115,289.99999999951075,289.9999999999775,289.99999999999915,290.0
0.155,0.064582010151718,1.8714526099705946,288.13783556161644,295.76134058975583,300882.083318823,0,-34.16138515603054,20.596855205953563,-8.157811392050554,-42.319196548081095,288.13783556161644,288.3405069457694,288.37819069515155,288.37819069515155,289.9990798111142,289.999842274613,289.99997971735434,289.9999979604303,289.9999998345871,289.99999998892605,289.99999999937717,289.99999999997016,289.9999999999988,290.0
0.16,0.06697280791263821,1.9847088262849732,288.13709939665694,318.06030595738616,312017.43453236914,0,-34.48184785727381,20.974472508707574,-8.160851883579143,-42.642699740852954,288.13709939665694,288.3550536032458,288.3955789477875,288.3955789477875,289.99904478552503,289.9998319594267,289.99997775011286,289.9999976902817,289.9999998062036,289.99999998655136,289.9999999992145,289.99999999996083,289.99999999999835,290.0
0.165,0.06936360567355844,2.0979650425993515,288.1363632317237,341.16930169876775,323152.5593121243,0,-34.76854091491845,21.34539887894348,-8.16389254471422,-42.93243345963266,288.1363632317237,288.3701556834386,288.4136258928954,288.4136258928954,289.9990098038091,289.9998213741984,289.9999756731074,289.9999973961148,289.9999997742594,289.99999998378394,289.9999999990178,289.9999999999491,289.9999999999978,290.0
0.17,0.07175440343447867,2.21122125891373,288.1356270668167,365.08829516765087,334287.4576607293,1,-138.06849775374647,86.3722622046664,-8.166933520652925,-146.2354312743994,288.1356270668167,288.40044668810395,288.4323315254258,288.4323315254258,289.9989748987763,289.99981052675423,289.99997348510783,289.999997076852,289.999999738469,289.9999999805774,289.99999999878173,289.9999999999346,289.99999999999704,289.99999999999994
0.17500000000000002,0.07414520119539889,2.3244774752281083,288.13489090193593,389.8172537184979,345422.12958082504,1,-140.19523308461152,88.66532218809877,-8.169461927247323,-148.36469501185883,288.13489090193593,288.41765095380475,288.45169584032925,288.45169584032925,289.99882417491136,289.9997994251829,289.99997118503615,289.99999673142645,289.99999969853803,289.9999999768821,289.9999999985003,289.99999999991655,289.9999999999961,289.9999999999999
0.18,0.0765359989563191,2.437733691542486,288.1341547370814,415.356144706484,356556.5750750524,1,-142.16566187637534,90.94352053875419,-8.17198990698842,-150.33765178336375,288.1341547370814,288.4354431150985,288.4717188325563,288.4717188325563,289.99867335991615,289.9997861645779,289.9999687719657,289.9999963587837,289.9999996541633,289.9999999726452,289.9999999981669,289.9999999998945,289.9999999999948,289.99999999999983
0.185,0.07892679671723933,2.5509899078568647,288.1334185722531,441.7049354874976,367690.7941460529,1,-143.97742954243506,93.20740782206339,-8.174518087031448,-152.15194762946652,288.1334185722531,288.45382316756866,288.49240049705753,288.49240049705753,289.99852259550784,289.99977081283464,289.999966213545,289.99999595788387,289.9999996050333,289.99999996781025,289.99999999777424,289.99999999986767,289.99999999999324,289.9999999999998
0.19,0.08131759447815956,2.6642461241712434,288.132682407451,468.8635934181373,378824.78679646656,1,-145.6281373201303,95.45749792659043,-8.177047100855376,-153.80518442098565,288.132682407451,288.4727911067989,288.5137408287835,288.5137408287835,289.9983720248335,289.9997534374124,289.99996347959365,289.99999552718236,289.9999995508288,289.9999999623176,289.99999999731426,289.9999999998352,289.99999999999125,289.99999999999966
0.195,0.08370839223907978,2.7775023404856216,288.13194624267516,496.8320858557155,389958.5530289343,1,-147.11534782998876,97.69427150664794,-8.179577588345929,-155.29492541833469,288.13194624267516,288.4923469283728,288.5357398226849,288.5357398226849,289.99822179248883,289.9997341054082,289.9999605420154,289.99999506468225,289.9999994912147,289.99999995610403,289.9999999967783,289.99999999979616,289.9999999999888,289.99999999999955
0.2,0.08609919,2.8907585568000003,288.1312100779256,525.6103801582572,401092.0928460971,1,-148.43658992779402,99.9181790128463,-8.182110195856891,-156.6187001236509,288.1312100779256,288.51249062787406,288.55839747371226,288.55839747371226,289.9980720445321,289.999712883627,289.99995737471573,289.99999456798315,289.9999994258327,289.9999999491029,289.9999999961568,289.99999999974955,289.9999999999858,289.9999999999994
0.20500000000000002,0.0885020705,3.0848785749600003,288.1299482989936,555.3447469756172,412278.7005114635,1,-149.64704150208277,102.13998912383674,-8.186926953797219,-157.83396845587998,288.1299482989936,288.53280585940183,288.58131057543983,288.58131057543983,289.99792292849264,289.9996898386486,289.9999539535243,289.9999940343275,289.9999993542959,289.9999999412436,289.99999999543957,289.9999999996941,289.9999999999821,289.99999999999915
0.21,0.090904951,3.2789985931199994,288.1286865201388,585.8964736683959,423464.9181928708,1,-150.68704954003235,104.34959914622439,-8.191746797818828,-158.87879633785118,288.1286865201388,288.55371483836234,288.604888908458,288.604888908458,289.9977745259216,289.999665036891,289.99995025612196,289.99999346064334,289.9999992761833,289.99999993245115,289.99999999461534,289.99999999962864,289.9999999999776,289.99999999999886
0.215,0.0933078315,3.47311861128,288.127424741361,617.2655037423242,434650.74589811574,1,-151.55401183323443,106.54738963592753,-8.196570396034073,-159.7505822292685,288.127424741361,288.57521755710906,288.6291324640243,288.6291324640243,289.99762698779614,289.99963854355747,289.9999462619717,289.99999284358495,289.99999919103595,289.9999999226462,289.99999999367213,289.9999999995517,289.9999999999722,289.9999999999985
0.22,0.095710712,3.66723862944,288.12616296266026,649.4517807052487,445836.1836349959,1,-152.24530706478907,108.73371957220992,-8.20139842323812,-160.4467054880272,288.12616296266026,288.5973140079957,288.65404123339647,288.65404123339647,289.99748046660454,289.99961042385183,289.9999419522352,289.99999217957037,289.9999990983535,289.9999999117441,289.999999992597,289.9999999994616,289.9999999999657,289.99999999999807
0.225,0.0981135925,3.8613586476000004,288.1249011840366,682.4552480671256,457021.23141130613,1,-152.75829739709587,110.90892808746203,-8.206231560894189,-160.96452895799007,288.1249011840366,288.6200041833756,288.679615207832,288.679615207832,289.9973351163428,289.99958074303146,289.999937309713,289.99999146481684,289.9999989975916,289.9999998996545,289.9999999913759,289.9999999993566,289.99999999995794,289.99999999999756
0.23,0.10051647300000001,4.055478665760001,288.12363940549,716.2758493400277,468205.8892348441,1,-153.09033076835766,113.07333601940826,-8.2110704971099,-161.30140126546755,288.12363940549,288.6432880756027,288.70585437858875,288.70585437858875,289.9971910925092,289.99954956645735,289.99993231878796,289.9999906953736,289.99999888816,289.9999998862808,289.99999998999385,289.9999999992348,289.99999999994867,289.9999999999969
0.23500000000000001,0.1029193535,4.24959868392,288.1223776270205,750.9135280381398,479390.15711340535,1,-153.2387429356924,115.22724730777146,-8.215915926605161,-161.45465886229755,288.1223776270205,288.66716567703037,288.7327587369242,288.7327587369242,289.99704855209717,289.9995169596417,289.99992696537174,289.9999898671527,289.99999876942104,289.9999998715197,289.9999999884347,289.99999999909403,289.9999999999377,289.9999999999961
0.24,0.10532223399999999,4.44371870208,288.121115848628,786.368227677759,490574.03505478625,1,-153.20085929645907,117.37095025424513,-8.220768550676446,-161.4216278471355,288.121115848628,288.6916369800123,288.76032827409614,288.76032827409614,289.99690765358696,289.99948298829275,289.99992123685496,289.9999889759582,289.999998640689,289.9999998552605,289.9999999866811,289.999999998932,289.99999999992474,289.9999999999951
0.245,0.1077251145,4.6378387202399995,288.1198540703126,822.6398917772988,501757.5230667834,1,-152.97399651550464,119.50471866196094,-8.225629077151273,-161.1996255926559,288.1198540703126,288.7167019769021,288.7885629813622,288.7885629813622,289.99676855693576,289.9994477183573,289.99991512205946,289.9999880175133,289.9999985012297,289.99999983738445,289.99999998471435,289.9999999987462,289.9999999999095,289.999999999994
0.25,0.110127995,4.8319587384,288.11859229207425,859.7284638572818,512940.62115719257,1,-152.55546398175355,121.62881286840319,-8.23049822034443,-160.78596220209798,288.11859229207425,288.7423606600533,288.81746284998,288.81746284998,289.9966314235673,289.9994112160609,289.999908611194,289.9999869874856,289.9999983502606,289.9999998177644,289.99999998251445,289.99999999853384,289.9999999998917,289.99999999999255
0.255,0.1125308755,5.0260787565600005,288.117330513913,897.6338874403456,524123.3293338092,1,-151.94256511434716,123.7434806838396,-8.235376701004675,-160.17794181535183,288.117330513913,288.76861302181953,288.8470278712073,288.8470278712073,289.9964964163602,289.9993735479454,289.9999016958118,289.9999858815113,289.99999818695153,289.99999979626404,289.99999998005984,289.99999999829186,289.99999999987097,289.9999999999909
0.26,0.114933756,5.22019877472,288.1160687358288,936.3561060512413,535305.6476044297,1,-151.13259853598464,125.84895824574117,-8.240265246263554,-159.3728637822482,288.1160687358288,288.7954590545545,288.87725803630167,288.87725803630167,289.99636369963605,289.9993347809054,289.99989436877115,289.99998469521745,289.9999980104253,289.9999997727377,289.99999997732743,289.999999998017,289.99999999984686,289.9999999999889
0.265,0.11733663650000001,5.414318792880001,288.1148069578216,975.895063216831,546487.5759768494,1,-150.12285912861438,127.94547079830835,-8.245164589578735,-158.36802371819311,288.1148069578216,288.82289875061167,288.90815333652085,288.90815333652085,289.9962334391468,289.9992949822211,289.999886624198,289.9999834242432,289.99999781975924,289.9999997470294,289.9999999742924,289.99999999770574,289.999999999819,289.9999999999866
0.27,0.119739517,5.608438811040001,288.1135451798915,1016.2507024660921,557669.1144588641,1,-148.91063898463958,130.03323340506662,-8.250075470676201,-157.16071445531577,288.1135451798915,288.8509321023447,288.9397137631224,288.9397137631224,289.99610580206166,289.99925421959085,289.99987845745045,289.9999820642595,289.9999976139864,289.9999997189729,289.9999999709281,289.9999999973542,289.9999999997869,289.9999999999838
0.275,0.1221423975,5.802558829200001,288.1122834020385,1057.4229673301131,568850.2630582692,1,-147.4932282652717,132.11245160150338,-8.25499863549177,-155.74822690076348,288.1122834020385,288.8795591021072,288.97193930736415,288.97193930736415,289.9959809569537,289.9992125611606,289.99986986508577,289.9999806109874,289.9999973920978,289.9999996883909,289.99999996720607,289.99999999695825,289.99999999975,289.99999999998056
0.28,0.12454527800000001,5.996678847360002,288.11102162426255,1099.4118013420962,580031.0217828602,1,-145.86791597606617,134.18332199387046,-8.259934836111212,-154.12785081217737,288.11102162426255,288.9087797422527,289.0048299605036,289.0048299605036,289.9958590737864,289.99917007555234,289.9998608448288,289.999979060216,289.999997153044,289.99999965509494,289.9999999630956,289.9999999965133,289.9999999997077,289.99999999997675
0.28500000000000003,0.12694815850000002,6.1907988655200015,288.10975984656363,1142.217148037356,591211.3906404326,1,-144.0319906684501,136.24603280954457,-8.264884830708956,-152.29687549915906,288.10975984656363,288.93859401513487,289.03838571379856,289.03838571379856,289.9957403238996,289.9991268318904,289.9998513955425,289.9999774078183,289.9999968957377,289.9999996188849,289.99999995856393,289.9999999960145,289.99999999965945,289.9999999999723
0.29,0.129351039,6.384918883679999,288.1084980689418,1185.838950953319,602391.3696387812,1,-141.98274107509687,138.3007644037056,-8.269849383486694,-150.25259045858357,288.1084980689418,288.9690019131073,289.07260655850666,289.07260655850666,289.99562487999594,289.99908289982653,289.99984151720025,289.99997564976695,289.9999966190561,289.9999995795487,289.99999995357604,289.99999999545656,289.9999999996045,289.99999999996714
0.295,0.13175391949999998,6.57903890184,288.10723629139704,1230.2771536295254,613570.9587857014,1,-139.71745668590586,140.3476897265469,-8.274829264611649,-147.9922859505175,288.10723629139704,289.0000034285237,289.10749248588564,289.10749248588564,289.9955129161265,289.99903834956325,289.9998312108591,289.9999737821485,289.9999963218434,289.99999953686233,289.99999994809434,289.99999999483384,289.999999999542,289.9999999999612
0.3,0.1341568,6.77315892,288.1059745139293,1275.5316996076294,624750.1580889886,1,-137.23342827075325,142.3869747547537,-8.27982525015523,-145.51325352090848,288.1059745139293,289.0315985537374,289.1430434871929,289.1430434871929,289.99540460767685,289.9989932518758,289.9998204786354,289.9999718011771,289.9999960029138,289.99999949058935,289.99999994207883,289.9999999941402,289.99999999947124,289.99999999995424
0.305,0.13660982245302244,7.053063440704522,288.10415513850194,1322.5597885894651,636157.5689579777,1,-134.54534805588165,144.45994716898463,-8.28725767278455,-142.8326057286662,288.10415513850194,289.0639322976209,289.1794891230363,289.1794891230363,289.99530013135336,289.9989476781327,289.9998093236812,289.9999697032071,289.99999566105413,289.9999994404809,289.99999993548676,289.99999999336893,289.9999999993912,289.9999999999463
0.31,0.1390628449060449,7.332967961409042,288.1023357632348,1370.4375991032098,647564.4060917511,1,-131.62584756414066,146.5252532000301,-8.294707592782707,-139.92055515692337,288.1023357632348,289.09688454230405,289.21662771715285,289.21662771715285,289.9951996428721,289.9989017003153,289.99979775016203,289.99996748474535,289.999995295027,289.99999938627565,289.9999999282726,289.99999999251304,289.999999999301,289.99999999993713
0.315,0.14151586735906735,7.612872482113563,288.1005163881279,1419.1650463559156,658970.6695068515,1,-128.4720446558899,148.58304959339688,-8.302175841353627,-136.77422049724353,288.1005163881279,289.1304552762963,289.25445925640526,289.25445925640526,289.99510333007805,289.9988553906674,289.9997857632365,289.99996514246214,289.999994903574,289.9999993276997,289.99999992038784,289.99999999156483,289.9999999991995,289.9999999999266
0.32,0.1439688898120898,7.892777002818084,288.0986970131812,1468.7420455592107,670376.3592198216,1,-125.08106080752788,150.63348708251394,-8.309663255602224,-133.3907240631301,288.0986970131812,289.16464448810723,289.2929837276562,289.2929837276562,289.9950113821499,289.99880882223374,289.9997733690301,289.9999626732022,289.9999944854187,289.9999992644666,289.99999991178095,289.99999999051613,289.99999999908545,289.9999999999146
0.325,0.14642191226511225,8.172681523522606,288.09687763839474,1519.1685119292995,681781.4752472041,1,-121.45002145493632,152.67671071601774,-8.317170678477032,-129.76719213341335,288.09687763839474,289.19945216624643,289.3322011177685,289.3322011177685,289.99492398958716,289.99876206887114,289.99976057461964,289.9999600739944,289.99999403927006,289.99999919627754,289.99999990239724,289.9999999893581,289.9999999989577,289.9999999999009
0.33,0.14887493471813473,8.452586044227125,288.09505826376846,1570.444360686961,693186.0176055412,1,-117.5760563052906,154.71286016204303,-8.324698958713919,-125.90075526400453,288.09505826376846,289.23487829922357,289.37211141360484,289.37211141360484,289.99484134419697,289.99871520525943,289.9997473880182,289.999957342061,289.9999935638256,289.9999991228212,289.9999998921788,289.99999998808136,289.99999999881487,289.99999999988535
0.335,0.15132795717115718,8.732490564931647,288.0932388893024,1622.5695070575518,704589.986311375,1,-113.45629962048211,156.74206999148734,-8.33224895078007,-121.78854857126218,288.0932388893024,289.27092287554814,289.4127146020281,289.4127146020281,289.9947636390818,289.9986683069111,289.999733818161,289.99995447482695,289.99999305777493,289.9999990437742,289.99999988106424,289.99999998667573,289.99999999865537,289.99999999986767
0.34,0.15378097962417964,9.012395085636168,288.09141951499663,1675.543866271001,715993.3813812463,1,-109.08789047449565,158.76446994201848,-8.33982151481765,-117.42771198931331,288.09141951499663,289.30758588372987,289.454010669901,289.454010669901,289.9946910686263,289.9986214501807,289.99971987489215,289.99995146992785,289.999992519803,289.9999989588012,289.9999998689888,289.99999998513044,289.9999999984777,289.99999999984766
0.34500000000000003,0.1562340020772021,9.29229960634069,288.0896001408511,1729.3673535618163,727396.2028316974,1,-104.46797298748483,160.7801851644203,-8.347417516588354,-112.81539050407318,288.0896001408511,289.3448673122783,289.4959996040863,289.4959996040863,289.9946238284849,289.99857471227295,289.99970556895187,289.99994832521816,289.99999194859373,289.9999988675551,289.9999998558841,289.99999998343395,289.99999999828003,289.99999999982504
0.35000000000000003,0.15868702453022454,9.572204127045211,288.0877807668657,1784.0398841690762,738798.4506792686,1,-99.59369653842157,162.7893364527162,-8.35503782741763,-107.9487343658392,288.0877807668657,289.382767149703,289.53868139144674,289.53868139144674,289.9945621155689,289.99852817125054,289.9996909119647,289.9999450387787,289.99999134283325,289.99999876967746,289.999999841678,289.9999999815739,289.9999999980605,289.9999999997995
0.355,0.16114004698324697,9.852108647749727,288.0859613930406,1839.5613733364376,750200.1249405007,1,-94.46221595840036,164.79204045937385,-8.362683324140098,-102.82489928254046,288.0859613930406,289.42128538451357,289.58205601884515,289.58205601884515,289.9945061280342,289.99848190604115,289.99967591642803,289.99994160892385,289.9999907012135,289.9999986647987,289.9999998262948,289.9999999795372,289.9999999978171,289.9999999997708
0.36,0.16359306943626942,10.132013168454248,288.0841420193757,1895.9317363121313,761601.2256319341,1,-89.07069170631831,166.78840989676888,-8.370354889045242,-97.44104659536356,288.0841420193757,289.4604220052196,289.6261234731443,289.6261234731443,289.99445606526876,289.9984359964438,289.99966059570164,289.9999380342082,289.99999002243567,289.9999985525387,289.99999980965487,289.9999999773098,289.99999999754766,289.9999999997386
0.365,0.16604609188929187,10.41191768915877,288.082322645871,1953.1508883489635,773001.7527701096,1,-83.41629002844178,168.7785537259786,-8.378053409823382,-91.79434343826516,288.082322645871,289.5001770003306,289.6708837412068,289.6708837412068,289.9944121278805,289.9983905231347,289.9996449639974,289.99993431343313,289.99998930521366,289.9999984325072,289.99999979167467,289.99999997487686,289.9999999972498,289.9999999997024
0.37,0.16849911434231435,10.69182220986329,288.0805032725265,2011.2187447043136,784401.7063715669,1,-77.49618310330862,170.76257733387774,-8.385779779512076,-85.8819628828207,288.0805032725265,289.5405503583563,289.71633680989567,289.71633680989567,289.9943745176848,289.9983455676724,289.99962903636975,289.999930445653,289.99998854827766,289.999998304304,289.99999977226685,289.99999997222255,289.999999996921,289.99999999966195
0.375,0.17095213679533677,10.971726730567813,288.0786838993423,2070.1352206401316,795801.0864528439,1,-71.30754917332149,172.74058269941943,-8.3935348964439,-79.70108406976539,288.0786838993423,289.5815420678062,289.7624826660735,289.7624826660735,289.99434343769275,289.99830121250267,289.9996128287067,289.9999264301807,289.9999877503775,289.99999816751983,289.99999975134,289.99999996933013,289.99999999655864,289.9999999996167
0.38,0.17340515924835925,11.251631251272332,288.0768645263183,2129.900231422951,807199.893030482,1,-64.84757266400631,174.7126685499099,-8.401319664194357,-73.24889232820067,288.0768645263183,289.6231521171899,289.8093212966031,289.8093212966031,289.9943190920992,289.9982575409626,289.9995963577211,289.9999222665936,289.9999869102862,289.9999980217369,289.9999997287987,289.99999996618186,289.9999999961597,289.9999999995662
0.385,0.1758581817013817,11.531535771976854,288.0750451534545,2190.5136923238715,818598.1261210197,1,-58.1134442921336,176.67893050800848,-8.409134991529411,-66.522579283663,288.0750451534545,289.665380495017,289.8568526883474,289.8568526883474,289.9943016862708,289.9982146372842,289.99957964094256,289.9999179547384,289.99998602680347,289.9999978665292,289.9999997045435,289.9999999627589,289.99999999572117,289.99999999951
0.39,0.17831120415440416,11.811440292681375,288.07322578075093,2251.9755186185666,829995.785740994,1,-51.10236116366784,178.63946123012795,-8.416981792355335,-59.51934295602317,288.07322578075093,289.7082271897972,289.90507682816906,289.90507682816906,289.9942914267344,289.99817258659806,289.99956269670975,289.99991349473646,289.999985098759,289.9999977014635,289.9999996784709,289.9999999590414,289.9999999952397,289.9999999994475
0.395,0.1807642266074266,12.091344813385895,288.07140640820757,2314.285625587289,841392.871906945,1,-43.81152686225702,180.59435053684805,-8.42486098566849,-52.236387847925506,288.07140640820757,289.75169219004,289.9539937029309,289.9539937029309,289.99428852116563,289.9981314749357,289.9995455441629,289.9999088869884,289.999984125016,289.99999752609966,289.99999965047334,289.9999999550084,289.99999999471174,289.999999999378
0.4,0.18321725007735007,12.3712510105561,288.06958702492744,2377.4439544329853,852789.3892402499,1,-36.238150186975595,182.54368631508456,-8.432773542772809,-44.6709237297484,288.06958702492744,289.7957754924554,290.00360330999405,290.00360330999405,289.9942931783776,289.9980913892324,289.99952820323705,289.99990413217887,289.99998310447455,289.99999733999164,289.99999962043916,289.9999999506377,289.9999999941335,289.999999999301
0.405,0.1857211175812176,12.734978815483906,288.067222803533,2442.763431107284,864415.4769971083,1,-28.307388427683872,184.52638173190888,-8.443083619298266,-36.75047204698214,288.067222803533,289.8408999642939,290.0544449483044,290.0544449483044,289.99430560831075,289.9980524173291,289.9995106946552,289.9998992312806,289.9999820360749,289.99999714268813,289.9999995882527,289.99999994590604,289.9999999935009,289.99999999921573
0.41000000000000003,0.1882249850850851,13.098706620411711,288.0648585824091,2508.9652261194938,876040.80434279,1,-20.07852408996932,186.50343538383854,-8.4534291188849,-28.53195320885422,288.0648585824091,289.88666843691925,290.10600810533964,290.10600810533964,289.994326100429,289.99801464797423,289.99949303992213,289.9998941855589,289.99998091880104,289.99999693373337,289.99999955379434,289.99999994078894,289.99999999280976,289.9999999991214
0.41500000000000004,0.19072885258895259,13.462434425339517,288.06249436155576,2576.049224858356,887665.3713057962,1,-11.548609605801339,188.47493201864265,-8.463811024465004,-20.01242063026634,288.06249436155576,289.9330808947748,290.1582927633135,290.1582927633135,289.9943548768482,289.9979781721188,289.9994752613183,289.99988899657535,289.9999797516837,289.9999967126678,289.99999951694036,289.99999993526063,289.9999999920554,289.99999999901723
0.42,0.19323272009282008,13.826162230267318,288.06013014097294,2644.015312720655,899289.1779146275,1,-2.7147050475463765,190.44095390500786,-8.474230324071558,-11.188935371617934,288.06013014097294,289.9801373223036,290.21129890443956,290.21129890443956,289.9943921608343,289.99794308174535,289.9994573819157,289.99988366619175,289.9999785338039,289.99999647902894,289.9999994775632,289.9999999292941,289.999999991233,289.99999999890235
0.425,0.19573658759668758,14.189890035195123,288.0577659206607,2712.863375111218,910912.224197783,1,6.4261218272709835,192.40158093519693,-8.484688010791462,-2.0585661835204787,288.0577659206607,290.0278377039488,290.26502651093136,290.26502651093136,289.994438176793,289.9979094698658,289.99943942557337,289.999878196574,289.9999772642961,289.9999962323525,289.99999943553144,289.9999999228611,289.99999999033736,289.99999999877576
0.43,0.19824045510055507,14.553617840122929,288.05540170061903,2782.593297442912,922534.5101837622,1,15.876795536734114,194.35689072219867,-8.495185082720937,7.3816104540131775,288.05540170061903,290.0761820241536,290.31947556500245,290.31947556500245,289.9944931502591,289.9978774305193,289.9994214169338,289.999872590196,289.9999759423512,289.9999959721729,289.9999993907097,289.99999991593194,289.999999989363,289.9999999986365
0.435,0.2007443226044226,14.917345645050734,288.05303748084793,2853.2049651366483,934156.0359010634,1,25.640232840252885,196.30695869173192,-8.50572254292009,17.134510297332795,288.05303748084793,290.1251702673611,290.3746460488666,290.3746460488666,289.99455730788617,289.9978470587697,289.99940338141874,289.9998668498434,289.99997456722025,289.9999956980244,289.9999993429592,289.9999999084757,289.9999999883042,289.9999999984835
0.44,0.2032481901082901,15.281073449978539,288.05067326134736,2924.698263621378,945776.8013781846,1,35.71934270882436,198.2518581694343,-8.516301399368801,27.203041309455557,288.05067326134736,290.17480241801434,290.4305379447373,290.4305379447373,289.9946308774364,289.9978184507035,289.99938534522585,289.99986097861705,289.9999731382171,289.99999540944196,289.99999929213726,289.99999990046,289.9999999871547,289.9999999983155
0.445,0.2057520576121576,15.644801254906344,288.04830904211735,2997.0730783340937,957396.8066436226,1,46.11702629978069,200.1916604635464,-8.526922664921633,37.590103634859055,288.04830904211735,290.22507846055674,290.4871512348283,290.4871512348283,289.9947140877702,289.9977917034267,289.99936733532496,289.99985497993646,289.99997165472183,289.9999951059623,289.9999992380978,289.9999998918512,289.9999999859081,289.99999999813133
0.45,0.20825592511602511,16.00852905983415,288.04594482315787,3070.3292947198292,969016.0517258745,1,56.8361769349583,202.12643494337448,-8.537587357265268,48.298589577693036,288.04594482315787,290.2759983794311,290.54448590135297,290.54448590135297,289.9948071688362,289.99776691506224,289.99934937945477,289.9998488575432,289.99997011618376,289.9999947871246,289.9999991806915,289.9999998826141,289.9999999845576,289.9999999979296
0.455,0.2107597926198926,16.372256864761955,288.04358060446896,3144.466798231656,980634.5366534351,1,67.87968008293538,204.05624911379599,-8.54829649887451,59.33138358406087,288.04358060446896,290.3275621590807,290.6025419265251,290.6025419265251,289.99491035166125,289.9977441847472,289.9993315061196,289.999842615504,289.9999685221245,289.99999445247187,289.9999991197655,289.9999998727122,289.9999999830958,289.9999999977089
0.46,0.21326366012376013,16.73598466968976,288.0412163860506,3219.485474330689,992252.2614548008,1,79.250413344143,205.98116868605183,-8.559051116970142,70.69136222717286,288.0412163860506,290.3797697839487,290.66131929255823,290.66131929255823,289.9950238683406,289.9977236126295,289.999313744586,289.9998362582139,289.9999668721411,289.99999410155175,289.9999990551641,289.9999998621075,289.9999999815152,289.99999999746774
0.465,0.21576752762762763,17.099712474617565,288.03885216790286,3295.385208486081,1003869.2261584642,1,90.95124643915787,207.90125764505217,-8.569852243476236,82.38139419568164,288.03885216790286,290.4326212384783,290.7208179816662,290.7208179816662,289.9951479520279,289.99770529986495,289.99929612488,289.99982979039925,289.99996516590886,289.99999373391756,289.9999989867285,289.99999985076056,289.9999999798078,289.99999999720444
0.47000000000000003,0.21827139513149513,17.46344027954537,288.0364879500256,3372.1658861750234,1015485.4307929208,1,102.98504119960832,209.81657831340524,-8.58070091497896,94.40434028462936,288.0364879500256,290.4861165071125,290.7810379760624,290.7810379760624,289.9952828369257,289.9976893486139,289.999278677784,289.9998232171205,289.99996340318455,289.99999334912934,289.9999989142972,289.9999998386306,289.99999997796516,289.9999999969173
0.47500000000000003,0.22077526263536265,17.827168084473175,288.03412373241895,3449.8273928827493,1027100.8753866638,1,115.35465156178384,211.72719141236593,-8.59159817268449,106.76305338909935,288.03412373241895,290.5402555742945,290.8419792579606,290.8419792579606,289.9954287582758,289.9976758620379,289.9992614348338,289.9998165437752,289.9999615838092,289.99999294675507,289.999998837706,289.99999982567516,289.9999999759784,289.9999999966045
0.48,0.22327913013923012,18.190895889400977,288.0317595150828,3528.369614102521,1038715.5599681842,1,128.06292356238626,213.63315611988256,-8.602545062378383,119.46037850000788,288.0317595150828,290.59503842446736,290.9036418095743,290.9036418095743,289.9955859523496,289.9976649442962,289.99924442831593,289.99980977610045,289.99995970771096,289.9999925263716,289.99999875678844,289.99999981185056,289.99999997383827,289.9999999962641
0.485,0.22578299764309762,18.554623694328782,288.0293952980172,3607.792435335653,1050329.4845659744,1,141.11269533652796,215.53453012591515,-8.61354263438513,132.49915270214282,288.0293952980172,290.65046504207436,290.9660256131173,290.9660256131173,289.99575465643875,289.9976567005423,289.99922769126505,289.99980292017574,289.9999577749081,289.9999920875659,289.9999986713757,289.99999979711146,289.999999971535,289.999999995894
0.49,0.22828686514696514,18.918351499256588,288.0270310812222,3688.0957420914924,1061942.649208527,1,154.5067971175109,217.43136968517882,-8.624591943528094,145.8822051739828,288.0270310812222,290.70653541155855,291.0291306508032,291.0291306508032,289.9959351088459,289.99765123692003,289.99921125746107,289.9997959824254,289.9999557855119,289.9999916299359,289.999998581297,289.99999978141125,289.99999996905836,289.999999995492
