t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0006,T_wall:y=0.0017,T_wall:y=0.0029,T_wall:y=0.0040,T_wall:y=0.0052,T_wall:y=0.0064,T_wall:y=0.0075,T_wall:y=0.0087,T_wall:y=0.0098,T_wall:y=0.0110,T_wall:y=0.0121
0.29,0.129351039,6.384918883679999,288.1084980689418,1185.838950953319,301195.6848193906,0,315.8016764945193,41.222577777632644,28.673309219581625,344.47498571410097,288.1084980689418,288.9214526237544,289.07260655850666,289.07260655850666,281.2605615897669,281.2525787592622,281.2505135495992,281.2500847976304,281.2500119470746,281.2500028127875,281.2500119470746,281.2500847976304,281.2505135495992,281.2525787592622,281.2605615897669
0.295,0.13175391949999998,6.57903890184,288.10723629139704,1230.2771536295254,306785.4793928507,0,319.92245543788954,41.60316348397056,28.666820771917486,348.58927620980705,288.10723629139704,288.9506713873691,289.10749248588564,289.10749248588564,281.2608125245652,281.2526692122009,281.2505385634369,281.25009023771,281.2500129210004,281.25000309202915,281.2500129210004,281.25009023771,281.2505385634369,281.2526692122009,281.2608125245652
0.3,0.1341568,6.77315892,288.1059745139293,1275.5316996076294,312375.0790444943,0,324.0619599615305,41.98027937660182,28.660324313428326,352.7222842749588,288.1059745139293,288.98045096211985,289.1430434871929,289.1430434871929,281.26106546078967,281.25276111790197,281.2505642783427,281.2500959087148,281.2500139525745,281.2500033925078,281.2500139525745,281.2500959087148,281.2505642783427,281.25276111790197,281.26106546078967
0.305,0.13660982245302244,7.053063440704522,288.10415513850194,1322.5597885894651,318078.78447898885,0,328.28415759664205,42.36155749729042,28.651400245337314,356.93555784197935,288.10415513850194,289.01089755033865,289.1794891230363,289.1794891230363,281.2613204103187,281.252854473262,281.2505906986202,281.25010181518235,281.2500150438888,281.2500037153365,281.2500150438888,281.25010181518235,281.2505906986202,281.252854473262,281.2613204103187
0.31,0.1390628449060449,7.332967961409042,288.1023357632348,1370.4375991032098,323782.20304587553,0,332.52758302542236,42.73940627744162,28.642467880252322,361.17005090567466,288.1023357632348,289.04192846677154,289.21662771715285,289.21662771715285,281.26157745143854,281.2529492755198,281.25061782846336,281.25010796160944,281.25001619705796,281.2500040616584,281.25001619705796,281.25010796160944,281.25061782846336,281.2529492755198,281.26157745143854
0.315,0.14151586735906735,7.612872482113563,288.1005163881279,1419.1650463559156,329485.33475342573,0,336.7932828446773,43.11391586838384,28.633527165134176,365.4268100098115,288.1005163881279,289.073543700674,289.25445925640526,289.25445925640526,281.2618365972686,281.2530455232594,281.25064567196443,281.2501143524518,281.25001741421784,281.25000443264616,281.25001741421784,281.2501143524518,281.25064567196443,281.2530455232594,281.2618365972686
0.32,0.1439688898120898,7.892777002818084,288.0986970131812,1468.7420455592107,335188.1796099108,0,341.0822726097357,43.48517253250898,28.624578043264343,369.70685065300006,288.0986970131812,289.10574324130164,289.2929837276562,289.2929837276562,281.2620978618393,281.2531432153711,281.25067423313715,281.2501209921241,281.25001869752526,281.250004829502,281.25001869752526,281.2501209921241,281.25067423313715,281.2531432153711,281.2620978618393
0.325,0.14642191226511225,8.172681523522606,288.09687763839474,1519.1685119292995,340890.73762360204,1,1403.7429469506608,176.8586203107007,28.615620454419176,1432.35856740508,288.09687763839474,289.19945216624643,289.3322011177685,289.3322011177685,281.26236126004915,281.253242351055,281.2507035159229,281.2501278850004,281.2500200491569,281.25000525345735,281.2500200491569,281.2501278850004,281.2507035159229,281.253242351055,281.26236126004915
0.33,0.14887493471813473,8.452586044227125,288.09505826376846,1570.444360686961,346593.0088027706,1,1428.558108734744,179.21705880091753,28.602028079243876,1457.160136813988,288.09505826376846,289.23487829922357,289.37211141360484,289.37211141360484,281.2637726561963,281.25334292982365,281.2507335241973,281.2501350354145,281.25002147130857,281.2500057057724,281.25002147130857,281.2501350354145,281.2507335241973,281.25334292982365,281.2637726561963
0.335,0.15132795717115718,8.732490564931647,288.0932388893024,1622.5695070575518,352294.9931556875,1,1453.580375288097,181.56745366202415,28.58840824986743,1482.1687835379644,288.0932388893024,289.27092287554814,289.4127146020281,289.4127146020281,281.2651908681266,281.25346246620694,281.2507642617763,281.2501424476606,281.2500229661945,281.25000618773606,281.2500229661945,281.2501424476606,281.2507642617763,281.25346246620694,281.2651908681266
0.34,0.15378097962417964,9.012395085636168,288.09141951499663,1675.543866271001,357996.69069062313,1,1478.814354832987,183.90995519503784,28.574759310488957,1507.389114143476,288.09141951499663,289.30758588372987,289.454010669901,289.454010669901,281.2666163056301,281.25360049598646,281.25079600014055,281.2501501259938,281.25002453604645,281.2500067006655,281.25002453604645,281.2501501259938,281.25079600014055,281.25360049598646,281.2666163056301
0.34500000000000003,0.1562340020772021,9.29229960634069,288.0896001408511,1729.3673535618163,363698.1014158487,1,1504.2646023282052,186.2447083866215,28.56107963900404,1532.8256819672092,288.0896001408511,289.3448673122783,289.4959996040863,289.4959996040863,281.26804937012486,281.2537565795487,281.25082899544077,281.2501580787228,281.25002618311333,281.25000724590575,281.25002618311333,281.2501580787228,281.25082899544077,281.2537565795487,281.26804937012486
0.35000000000000003,0.15868702453022454,9.572204127045211,288.0877807668657,1784.0398841690762,369399.2253396343,1,1529.9356216281578,188.57185317573044,28.54736764520248,1558.4829892733603,288.0877807668657,289.382767149703,289.53868139144674,289.53868139144674,281.26949045510315,281.25393030077066,281.25086348940425,281.2501663178521,281.2500279097227,281.25000782482965,281.2500279097227,281.2501663178521,281.25086348940425,281.25393030077066,281.26949045510315
0.355,0.16114004698324697,9.852108647749727,288.0859613930406,1839.5613733364376,375100.06247025036,1,1555.83186750752,190.8915247029712,28.533621769055202,1584.365489276575,288.0859613930406,289.42128538451357,289.58205601884515,289.58205601884515,281.27093994655655,281.2541212659602,281.2508997101914,281.2501748587497,281.25002971833544,281.25000843883913,281.25002971833544,281.2501748587497,281.2508997101914,281.2541212659602,281.27093994655655
0.36,0.16359306943626942,10.132013168454248,288.0841420193757,1895.9317363121313,380800.61281596706,1,1581.9577475616024,193.2038535440389,28.519840479081477,1610.477588040684,288.0841420193757,289.4604220052196,289.6261234731443,289.6261234731443,281.2723982233802,281.2543291028479,281.2509378732048,281.25018371983884,281.2500316115936,281.25000908936846,281.2500316115936,281.25018371983884,281.2509378732048,281.2543291028479,281.2723982233802
0.365,0.16604609188929187,10.41191768915877,288.082322645871,1953.1508883489635,386500.8763850548,1,1608.3176239920508,195.50896592847158,28.50602227079508,1636.8236462628458,288.082322645871,289.5001770003306,289.6708837412068,289.6708837412068,281.2738656577579,281.25455345962916,281.2509781818534,281.2501929223126,281.250033592362,281.2500097778889,281.250033592362,281.2501929223126,281.2509781818534,281.25455345962916,281.2738656577579
0.37,0.16849911434231435,10.69182220986329,288.0805032725265,2011.2187447043136,392200.85318578343,1,1634.915815286458,197.80698394484926,28.49216566522701,1663.407980951685,288.0805032725265,289.5405503583563,289.71633680989567,289.71633680989567,281.27534261552813,281.25479400405237,281.25102082827414,281.2502024898689,281.25003566376427,281.2500105059143,281.25003566376427,281.2502024898689,281.25102082827414,281.25479400405237,281.27534261552813
0.375,0.17095213679533677,10.971726730567813,288.0786838993423,2070.1352206401316,397900.5432264219,1,1661.7565977995791,200.09802573346255,28.478269207518068,1690.2348670070971,288.0786838993423,289.5815420678062,289.7624826660735,289.7624826660735,281.2768294565329,281.25505042255185,281.251065994014,281.2502124484661,281.2500378292139,281.2500112750077,281.2500378292139,281.2502124484661,281.251065994014,281.25505042255185,281.2768294565329
0.38,0.17340515924835925,11.251631251272332,288.0768645263183,2129.900231422951,403599.946515241,1,1688.8442072435087,202.38220566738474,28.464331465579477,1717.3085387090882,288.0768645263183,289.6231521171899,289.8093212966031,289.8093212966031,281.2783265349491,281.2553224194233,281.2511138506738,281.2502228260959,281.25004009244077,281.2500120867887,281.25004009244077,281.2502228260959,281.2511138506738,281.2553224194233,281.2783265349491
0.385,0.1758581817013817,11.531535771976854,288.0750451534545,2190.5136923238715,409299.06306050986,1,1716.1828400931386,204.65963452279695,28.45035102881963,1744.6331911219581,288.0750451534545,289.665380495017,289.8568526883474,289.8568526883474,281.2798341996044,281.2556097160389,281.2511645605161,281.25023365257454,281.2500424575133,281.2500129429414,281.2500424575133,281.25023365257454,281.2511645605161,281.2556097160389,281.2798341996044
0.39,0.17831120415440416,11.811440292681375,288.07322578075093,2251.9755186185666,414997.892870497,1,1743.7766549129626,206.93041963934894,28.436326506930442,1772.2129814198931,288.07322578075093,289.7082271897972,289.90507682816906,289.90507682816906,281.28135279427755,281.255912050101,281.2512182770399,281.25024495934895,281.25004492885705,281.25001384522284,281.25004492885705,281.25024495934895,281.2512182770399,281.255912050101,281.28135279427755
0.395,0.1807642266074266,12.091344813385895,288.07140640820757,2314.285625587289,420696.4359534725,1,1771.6297736107877,209.1946650712642,28.422256528733644,1800.0520301395213,288.07140640820757,289.75169219004,289.9539937029309,289.9539937029309,281.282882657984,281.25622917493155,281.25127514552315,281.25025677931876,281.2500475112698,281.25001479547166,281.2500475112698,281.25025677931876,281.25127514552315,281.25622917493155,281.282882657984
0.4,0.18321725007735007,12.3712510105561,288.06958702492744,2377.4439544329853,426394.69462012494,1,1799.746292039269,211.4524726324083,28.408139693815905,1828.154431733085,288.06958702492744,289.7957754924554,290.00360330999405,290.00360330999405,281.2844241252478,281.2565608587962,281.25133530353463,281.25026914667177,281.25005020993376,281.2500157956169,281.25005020993376,281.25026914667177,281.25133530353463,281.2565608587962,281.2844241252478
0.405,0.1857211175812176,12.734978815483906,288.067222803533,2442.763431107284,432207.73849855416,1,1828.605410525377,213.74891751435922,28.391611439381062,1856.997021964758,288.067222803533,289.8408999642939,290.0544449483044,290.0544449483044,281.28597752637074,281.25690688426107,281.25139888141814,281.25028209673263,281.25005303042457,281.25001684768705,281.25005303042457,281.25028209673263,281.25139888141814,281.25690688426107,281.28597752637074
0.41000000000000003,0.1882249850850851,13.098706620411711,288.0648585824091,2508.9652261194938,438020.402171395,1,1857.7447800044845,216.03882217563157,28.37503175535328,1886.1198117598378,288.0648585824091,289.88666843691925,290.10600810533964,290.10600810533964,281.28754369954123,281.25726704758046,281.25146600274905,281.25029566582367,281.25005597871854,281.25001795381905,281.25005597871854,281.25029566582367,281.25146600274905,281.25726704758046,281.28754369954123
0.41500000000000004,0.19072885258895259,13.462434425339517,288.06249436155576,2576.049224858356,443832.6856528981,1,1887.1686440196518,218.32228479419618,28.35839932968189,1915.5270433493336,288.06249436155576,289.9330808947748,290.1582927633135,290.1582927633135,281.2891229690018,281.25764116593825,281.25153678476596,281.2503098911371,281.2500590611971,281.25001911626725,281.2500590611971,281.2503098911371,281.25153678476596,281.25764116593825,281.2891229690018
0.42,0.19323272009282008,13.826162230267318,288.06013014097294,2644.015312720655,449644.58895731374,1,1916.8812118432209,220.59940067596972,28.341712862958083,1945.222924706179,288.06013014097294,289.9801373223036,290.21129890443956,290.21129890443956,281.29071565583746,281.2580290688553,281.25161133889736,281.2503248106176,281.25006228464946,281.25002033741214,281.25006228464946,281.2503248106176,281.25161133889736,281.2580290688553,281.29071565583746
0.425,0.19573658759668758,14.189890035195123,288.0577659206607,2712.863375111218,455456.1120988915,1,1946.8866594862193,222.87026237375622,28.324971067608374,1975.2116305538277,288.0577659206607,290.0278377039488,290.26502651093136,290.26502651093136,281.2923220781752,281.2584305976754,281.2516897711395,281.250340462857,281.2500656562738,281.25002161976903,281.2500656562738,281.250340462857,281.2516897711395,281.2584305976754,281.2923220781752
0.43,0.19824045510055507,14.553617840122929,288.05540170061903,2782.593297442912,461267.2550918811,1,1977.1891306564785,225.13495979980536,28.308172667125795,2005.4973033236042,288.05540170061903,290.0761820241536,290.31947556500245,290.31947556500245,281.2939425513741,281.2588456050752,281.2517721824131,281.25035688699757,281.25006918367654,281.2500229659963,281.25006918367654,281.25035688699757,281.2517721824131,281.2588456050752,281.2939425513741
0.435,0.2007443226044226,14.917345645050734,288.05303748084793,2853.2049651366483,467078.0179505317,1,2007.7927376686278,227.3935803324071,28.291316395339948,2036.0840540639676,288.05303748084793,290.1251702673611,290.3746460488666,290.3746460488666,281.2955773882059,281.2592739545983,281.25185866889996,281.2503741226437,281.25007287487045,281.2500243789037,281.25007287487045,281.2503741226437,281.25185866889996,281.2592739545983,281.2955773882059
0.44,0.2032481901082901,15.281073449978539,288.05067326134736,2924.698263621378,472888.4006890923,1,2038.7015623090335,229.64620891690828,28.274400995722083,2066.9759633047556,288.05067326134736,290.17480241801434,290.4305379447373,290.4305379447373,281.29722689902684,281.2597155202109,281.2519493223611,281.25039220978175,281.2500767382717,281.25002586145985,281.2500767382717,281.25039220978175,281.2519493223611,281.2597155202109,281.29722689902684
0.445,0.2057520576121576,15.644801254906344,288.04830904211735,2997.0730783340937,478698.4033218113,1,2069.919656658814,231.892928161509,28.257425220725928,2098.17708187954,288.04830904211735,290.22507846055674,290.4871512348283,290.4871512348283,281.2988913919405,281.26017018587845,281.2520442304372,281.250411188707,281.2500807826957,281.25002741680015,281.2500807826957,281.250411188707,281.2520442304372,281.26017018587845,281.2988913919405
0.45,0.20825592511602511,16.00852905983415,288.04594482315787,3070.3292947198292,484508.02586293727,1,2101.4510438767343,234.13381842816662,28.240387831159218,2129.6914317078936,288.04594482315787,290.2759983794311,290.54448590135297,290.54448590135297,281.30057117295314,281.260637845163,281.25214347693196,281.25043109995715,281.2500850173524,281.25002904823356,281.2500850173524,281.25043109995715,281.25214347693196,281.260637845163,281.30057117295314
0.455,0.2107597926198926,16.372256864761955,288.04358060446896,3144.466798231656,490317.26832671755,1,2133.29971894542,236.36895791891666,28.223287595587298,2161.5230065410074,288.04358060446896,290.3275621590807,290.6025419265251,290.6025419265251,281.30226654612113,281.2611184008386,281.2522471420798,281.25045198425244,281.25008945184015,281.25003075924934,281.25008945184015,281.25045198425244,281.2522471420798,281.2611184008386,281.30226654612113
0.46,0.21326366012376013,16.73598466968976,288.0412163860506,3219.485474330689,496126.1307274004,1,2165.4696493822003,238.59842275788938,28.20612328976561,2193.6757726719657,288.0412163860506,290.3797697839487,290.66131929255823,290.66131929255823,281.303977813691,281.2616117645258,281.2523553027986,281.2504738824413,281.2500940961399,281.25003255352357,281.2500940961399,281.2504738824413,281.2523553027986,281.2616117645258,281.303977813691
0.465,0.21576752762762763,17.099712474617565,288.03885216790286,3295.385208486081,501934.6130792321,1,2197.9647759171844,240.82228706928686,28.18889369610069,2226.1536696132853,288.03885216790286,290.4326212384783,290.7208179816662,290.7208179816662,281.30570527623263,281.2621178563426,281.2524680329283,281.2504968354518,281.2500989606078,281.2500344349251,281.2500989606078,281.2504968354518,281.2524680329283,281.2621178563426,281.30570527623263
0.47000000000000003,0.21827139513149513,17.46344027954537,288.0364879500256,3372.1658861750234,507742.7153964604,1,2230.7890131402182,243.0406230515648,28.1715976031367,2258.960610743355,288.0364879500256,290.4861165071125,290.7810379760624,290.7810379760624,281.30744923276586,281.262636604572,281.252585403456,281.2505208842477,281.2501040559682,281.2500364075211,281.2501040559682,281.2505208842477,281.252585403456,281.262636604572,281.30744923276586
0.47500000000000003,0.22077526263536265,17.827168084473175,288.03412373241895,3449.8273928827493,513550.4376933319,1,2263.9462501188714,245.2535010480415,28.154233805070003,2292.1004839239413,288.03412373241895,290.5402555742945,290.8419792579606,290.8419792579606,281.30920998088055,281.263167945345,281.2527074827288,281.25054606978944,281.2501093933061,281.25003847558224,281.2501093933061,281.25054606978944,281.2527074827288,281.263167945345,281.30920998088055
0.48,0.22327913013923012,18.190895889400977,288.0317595150828,3528.369614102521,519357.7799840921,1,2297.4403509886274,247.46098961414958,28.13680110128472,2325.577152089912,288.0317595150828,290.59503842446736,290.9036418095743,290.9036418095743,281.31098781685085,281.26371182233885,281.252834336654,281.25057243299943,281.25011498405877,281.2500406435875,281.25011498405877,281.25057243299943,281.252834336654,281.26371182233885,281.31098781685085
0.485,0.22578299764309762,18.554623694328782,288.0293952980172,3607.792435335653,525164.7422829872,1,2331.2751555173313,249.66315558152218,28.119298295914334,2359.3944538132455,288.0293952980172,290.65046504207436,290.9660256131173,290.9660256131173,281.3127830357436,281.2642681864885,281.2529660288888,281.25060001473133,281.2501208400079,281.2500429162286,281.2501208400079,281.25060001473133,281.2529660288888,281.2642681864885,281.3127830357436
0.49,0.22828686514696514,18.918351499256588,288.0270310812222,3688.0957420914924,530971.3246042635,1,2365.454479644806,251.86006411909727,28.101724197422566,2393.5562038422286,288.0270310812222,290.70653541155855,291.0291306508032,291.0291306508032,281.3145959315215,281.2648369957122,281.25310262101874,281.250628855743,281.2501269732713,281.25004529841397,281.2501269732713,281.250628855743,281.25310262101874,281.2648369957122,281.3145959315215
0.495,0.23079073265083264,19.282079304184393,288.0246668646978,3769.2794198874126,536777.5269621649,1,2399.9821159995954,254.0517787914095,28.084077618206972,2428.0661936178026,288.0246668646978,290.76324951736314,291.0929569048458,291.0929569048458,281.31642679714076,281.2654182146493,281.2532441727265,281.2506589966728,281.2501333962941,281.25004779527245,281.2501333962941,281.2506589966728,281.2532441727265,281.2654182146493,281.31642679714076
0.5,0.2332946022139022,19.64581053034322,288.022302626206,3851.343420674629,542583.3539934328,1,2434.8618576280655,256.23836333265245,28.066357277808628,2462.928214905874,288.022302626206,290.8206073708806,291.15750439032496,291.15750439032496,281.318275924644,281.2660118144103,281.25339074195085,281.25069047801935,281.2501401218407,281.25005041215655,281.2501401218407,281.25069047801935,281.25339074195085,281.2660118144103,281.318275924644
